url,normalized_url,host,path,clicks,impressions,last_crawled,indexed_status,current_v2_status,page_type,location,service_intent,content_quality_risk,claim_risk,traffic_tier,upgrade_action,target_url,canonical_url,noindex_required,build_required,redirect_required,reason,priority,notes
https://blog.ewastekochi.com/pillars/e-waste-recycling,blog.ewastekochi.com/pillars/e-waste-recycling,blog.ewastekochi.com,blog.ewastekochi.com/pillars/e-waste-recycling,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/data-destruction,blog.ewastekochi.com/pillars/data-destruction,blog.ewastekochi.com,blog.ewastekochi.com/pillars/data-destruction,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,data-destruction,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/laptop-recycling-kochi,blog.ewastekochi.com/laptop-recycling-kochi,blog.ewastekochi.com,blog.ewastekochi.com/laptop-recycling-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,laptop-recycling-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-collection-near-me,blog.ewastekochi.com/e-waste-collection-near-me,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-collection-near-me,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-collection-near-me,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/laptop-disposal,blog.ewastekochi.com/pillars/laptop-disposal,blog.ewastekochi.com,blog.ewastekochi.com/pillars/laptop-disposal,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,laptop-disposal,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/how-to-choose-an-e-waste-recycler,blog.ewastekochi.com/pillars/how-to-choose-an-e-waste-recycler,blog.ewastekochi.com,blog.ewastekochi.com/pillars/how-to-choose-an-e-waste-recycler,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,how-to-choose-an-e-waste-recycler,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/mobile-phone-recycling-kochi,blog.ewastekochi.com/mobile-phone-recycling-kochi,blog.ewastekochi.com,blog.ewastekochi.com/mobile-phone-recycling-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,mobile-phone-recycling-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycling-cost-calculator,blog.ewastekochi.com/e-waste-recycling-cost-calculator,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycling-cost-calculator,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-cost-calculator,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycling-kakkanad,blog.ewastekochi.com/e-waste-recycling-kakkanad,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycling-kakkanad,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-kakkanad,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/data-security-disposal-checklist,blog.ewastekochi.com/data-security-disposal-checklist,blog.ewastekochi.com,blog.ewastekochi.com/data-security-disposal-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,data-security-disposal-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/it-asset-disposal-kochi,blog.ewastekochi.com/it-asset-disposal-kochi,blog.ewastekochi.com,blog.ewastekochi.com/it-asset-disposal-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,it-asset-disposal-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/it-asset-disposal,blog.ewastekochi.com/pillars/it-asset-disposal,blog.ewastekochi.com,blog.ewastekochi.com/pillars/it-asset-disposal,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,it-asset-disposal,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycling-fort-kochi,blog.ewastekochi.com/e-waste-recycling-fort-kochi,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycling-fort-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-fort-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/inverter-battery-recycling-kochi,blog.ewastekochi.com/inverter-battery-recycling-kochi,blog.ewastekochi.com,blog.ewastekochi.com/inverter-battery-recycling-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,inverter-battery-recycling-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycling-thrippunithura,blog.ewastekochi.com/e-waste-recycling-thrippunithura,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycling-thrippunithura,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-thrippunithura,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/where-to-recycle-batteries,blog.ewastekochi.com/where-to-recycle-batteries,blog.ewastekochi.com,blog.ewastekochi.com/where-to-recycle-batteries,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,where-to-recycle-batteries,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/electronics-waste-management-strategies,blog.ewastekochi.com/pillars/electronics-waste-management-strategies,blog.ewastekochi.com,blog.ewastekochi.com/pillars/electronics-waste-management-strategies,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,electronics-waste-management-strategies,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/e-waste-recycling-process,blog.ewastekochi.com/pillars/e-waste-recycling-process,blog.ewastekochi.com,blog.ewastekochi.com/pillars/e-waste-recycling-process,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-process,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/e-waste-data-security,blog.ewastekochi.com/pillars/e-waste-data-security,blog.ewastekochi.com,blog.ewastekochi.com/pillars/e-waste-data-security,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-data-security,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/hard-drive-shredding-kochi,blog.ewastekochi.com/hard-drive-shredding-kochi,blog.ewastekochi.com,blog.ewastekochi.com/hard-drive-shredding-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,hard-drive-shredding-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/battery-disposal-safety-checklist,blog.ewastekochi.com/battery-disposal-safety-checklist,blog.ewastekochi.com,blog.ewastekochi.com/battery-disposal-safety-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,battery-disposal-safety-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/school-ewaste-drive-checklist,blog.ewastekochi.com/school-ewaste-drive-checklist,blog.ewastekochi.com,blog.ewastekochi.com/school-ewaste-drive-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,school-ewaste-drive-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/safe-e-waste-handling-storage,blog.ewastekochi.com/pillars/safe-e-waste-handling-storage,blog.ewastekochi.com,blog.ewastekochi.com/pillars/safe-e-waste-handling-storage,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,safe-e-waste-handling-storage,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/safe-ewaste-storage-checklist,blog.ewastekochi.com/safe-ewaste-storage-checklist,blog.ewastekochi.com,blog.ewastekochi.com/safe-ewaste-storage-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,safe-ewaste-storage-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/ewaste-health-risk-checklist,blog.ewastekochi.com/ewaste-health-risk-checklist,blog.ewastekochi.com,blog.ewastekochi.com/ewaste-health-risk-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,ewaste-health-risk-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/laptop-data-wipe-checklist,blog.ewastekochi.com/laptop-data-wipe-checklist,blog.ewastekochi.com,blog.ewastekochi.com/laptop-data-wipe-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,laptop-data-wipe-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/epr-compliance-checklist-india,blog.ewastekochi.com/epr-compliance-checklist-india,blog.ewastekochi.com,blog.ewastekochi.com/epr-compliance-checklist-india,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,epr-compliance-checklist-india,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/esg-ewaste-reporting-template,blog.ewastekochi.com/esg-ewaste-reporting-template,blog.ewastekochi.com,blog.ewastekochi.com/esg-ewaste-reporting-template,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,esg-ewaste-reporting-template,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycling-kalamassery,blog.ewastekochi.com/e-waste-recycling-kalamassery,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycling-kalamassery,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-kalamassery,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/recycling-equipment-buyer-guide,blog.ewastekochi.com/recycling-equipment-buyer-guide,blog.ewastekochi.com,blog.ewastekochi.com/recycling-equipment-buyer-guide,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,recycling-equipment-buyer-guide,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/,blog.ewastekochi.com/,blog.ewastekochi.com,blog.ewastekochi.com/,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/e-waste-legislation-compliance-india,blog.ewastekochi.com/pillars/e-waste-legislation-compliance-india,blog.ewastekochi.com,blog.ewastekochi.com/pillars/e-waste-legislation-compliance-india,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-legislation-compliance-india,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/e-waste-regulations,blog.ewastekochi.com/pillars/e-waste-regulations,blog.ewastekochi.com,blog.ewastekochi.com/pillars/e-waste-regulations,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-regulations,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/old-electronic-buyers-near-me,blog.ewastekochi.com/old-electronic-buyers-near-me,blog.ewastekochi.com,blog.ewastekochi.com/old-electronic-buyers-near-me,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,old-electronic-buyers-near-me,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/zero-landfill-ewaste-checklist,blog.ewastekochi.com/zero-landfill-ewaste-checklist,blog.ewastekochi.com,blog.ewastekochi.com/zero-landfill-ewaste-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,zero-landfill-ewaste-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-pickup-checklist-kochi,blog.ewastekochi.com/e-waste-pickup-checklist-kochi,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-pickup-checklist-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-pickup-checklist-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/e-waste-environment-health-impact,blog.ewastekochi.com/pillars/e-waste-environment-health-impact,blog.ewastekochi.com,blog.ewastekochi.com/pillars/e-waste-environment-health-impact,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-environment-health-impact,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycling-vyttila,blog.ewastekochi.com/e-waste-recycling-vyttila,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycling-vyttila,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycling-vyttila,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-rules-2022-compliance-checklist,blog.ewastekochi.com/e-waste-rules-2022-compliance-checklist,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-rules-2022-compliance-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-rules-2022-compliance-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/pillars/battery-recycling,blog.ewastekochi.com/pillars/battery-recycling,blog.ewastekochi.com,blog.ewastekochi.com/pillars/battery-recycling,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,battery-recycling,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/e-waste-recycler-audit-checklist,blog.ewastekochi.com/e-waste-recycler-audit-checklist,blog.ewastekochi.com,blog.ewastekochi.com/e-waste-recycler-audit-checklist,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,e-waste-recycler-audit-checklist,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://blog.ewastekochi.com/tv-recycling-kochi,blog.ewastekochi.com/tv-recycling-kochi,blog.ewastekochi.com,blog.ewastekochi.com/tv-recycling-kochi,0,0,"Jul 2, 2026",indexed,external_subdomain_indexed,subdomain-blog,,tv-recycling-kochi,medium,medium,P4,manual_review,,,false,false,false,Indexed blog subdomain URL has no current traffic; track separately and decide subdomain strategy later.,medium,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/electronic-waste-collection-near-me-kochi/,/blog/electronic-waste-collection-near-me-kochi,www.ewastekochi.com,/blog/electronic-waste-collection-near-me-kochi,0,0,"Jun 10, 2026",indexed,missing_not_built,blog,,electronic-waste-collection-near-me-kochi,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/battery-disposal-india/,/blog/battery-disposal-india,www.ewastekochi.com,/blog/battery-disposal-india,0,0,"Jun 10, 2026",indexed,missing_not_built,blog,,battery-disposal-india,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/economic-benefits-of-e-waste-collection-in-kalamassery-kalamassery/,/blog/economic-benefits-of-e-waste-collection-in-kalamassery-kalamassery,www.ewastekochi.com,/blog/economic-benefits-of-e-waste-collection-in-kalamassery-kalamassery,0,0,"May 12, 2026",indexed,missing_not_built,blog,,economic-benefits-of-e-waste-collection-in-kalamassery-kalamassery,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/enterprise-monitor-recycling-in-angamaly-angamaly/,/blog/enterprise-monitor-recycling-in-angamaly-angamaly,www.ewastekochi.com,/blog/enterprise-monitor-recycling-in-angamaly-angamaly,0,0,"May 12, 2026",indexed,missing_not_built,blog,,enterprise-monitor-recycling-in-angamaly-angamaly,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/printer-recycling-problems-in-north-paravur-solutions-north-paravur/,/blog/printer-recycling-problems-in-north-paravur-solutions-north-paravur,www.ewastekochi.com,/blog/printer-recycling-problems-in-north-paravur-solutions-north-paravur,0,0,"May 12, 2026",indexed,missing_not_built,blog,,printer-recycling-problems-in-north-paravur-solutions-north-paravur,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/service-phone-buyback/,/blog/service-phone-buyback,www.ewastekochi.com,/blog/service-phone-buyback,0,0,"May 2, 2026",indexed,missing_not_built,blog,,service-phone-buyback,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://www.ewastekochi.com/blog/topic-business/,/blog/topic-business,www.ewastekochi.com,/blog/topic-business,0,0,"May 1, 2026",indexed,missing_not_built,blog,,topic-business,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/kannur/ups-inverter-recycling-kochi/,/locations/kannur/ups-inverter-recycling-kochi,www.ewastekochi.com,/locations/kannur/ups-inverter-recycling-kochi,0,0,"Apr 19, 2026",indexed,missing_not_built,location-service-matrix,kannur,ups-inverter-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/north-paravur/certificate-of-destruction-kochi/,/locations/north-paravur/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/north-paravur/certificate-of-destruction-kochi,0,0,"Apr 19, 2026",indexed,missing_not_built,location-service-matrix,north-paravur,certificate-of-destruction-kochi,high,high,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/north-paravur/itad-kochi/,/locations/north-paravur/itad-kochi,www.ewastekochi.com,/locations/north-paravur/itad-kochi,0,0,"Apr 19, 2026",indexed,missing_not_built,location-service-matrix,north-paravur,itad-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/kottayam/server-recycling-kochi/,/locations/kottayam/server-recycling-kochi,www.ewastekochi.com,/locations/kottayam/server-recycling-kochi,0,0,"Apr 14, 2026",indexed,missing_not_built,location-service-matrix,kottayam,server-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/perumbavoor/data-destruction-kochi/,/locations/perumbavoor/data-destruction-kochi,www.ewastekochi.com,/locations/perumbavoor/data-destruction-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,perumbavoor,data-destruction-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/thiruvananthapuram/network-equipment-disposal-kochi/,/locations/thiruvananthapuram/network-equipment-disposal-kochi,www.ewastekochi.com,/locations/thiruvananthapuram/network-equipment-disposal-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,thiruvananthapuram,network-equipment-disposal-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/kozhikode/ups-inverter-recycling-kochi/,/locations/kozhikode/ups-inverter-recycling-kochi,www.ewastekochi.com,/locations/kozhikode/ups-inverter-recycling-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,kozhikode,ups-inverter-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/muvattupuzha/air-conditioner-recycling-kochi/,/locations/muvattupuzha/air-conditioner-recycling-kochi,www.ewastekochi.com,/locations/muvattupuzha/air-conditioner-recycling-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,muvattupuzha,air-conditioner-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/kozhikode/certificate-of-destruction-kochi/,/locations/kozhikode/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/kozhikode/certificate-of-destruction-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,kozhikode,certificate-of-destruction-kochi,high,high,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/kottayam/certificate-of-destruction-kochi/,/locations/kottayam/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/kottayam/certificate-of-destruction-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,kottayam,certificate-of-destruction-kochi,high,high,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
https://ewastekochi.com/locations/kothamangalam/laptop-buyback-kochi/,/locations/kothamangalam/laptop-buyback-kochi,www.ewastekochi.com,/locations/kothamangalam/laptop-buyback-kochi,0,0,"Apr 13, 2026",indexed,missing_not_built,location-service-matrix,kothamangalam,laptop-buyback-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=indexed-pages-crosscheck-2026-07-10
